;department;year;yield;area;production
7255;Manche;2015;7.3;10800.0;78660.0
7256;Manche;2016;5.9;14180.0;83662.0
7257;Manche;2017;6.73;13000.0;87490.0
7258;Manche;2018;5.9;13270.0;78293.0
7341;Marne;1982;5.80952;84000.0;488000.0
7342;Marne;1983;5.67803;86500.0;491150.0
7343;Marne;1984;;82000.0;588650.0
7344;Marne;1985;6.60178;84500.0;557850.0
7345;Marne;1986;6.54088;79500.0;520000.0
7346;Marne;1987;6.81333;67500.0;459900.0
7347;Marne;1988;6.67391;64400.0;429800.0
7348;Marne;1989;6.68333;60000.0;401000.0
7349;Marne;1990;7.68922;53800.0;413680.0
7350;Marne;1991;7.564;62500.0;472750.0
7351;Marne;1992;6.94118;68000.0;472000.0
7352;Marne;1993;6.73223;60500.0;407300.0
7353;Marne;1994;6.6;56000.0;369600.0
7354;Marne;1995;6.07581;62000.0;376700.0
7355;Marne;1996;7.41141;74500.0;552150.0
7356;Marne;1997;7.05412;85000.0;599600.0
7357;Marne;1998;7.73349;84200.0;651160.0
7358;Marne;1999;7.46213;84500.0;630550.0
7359;Marne;2000;6.91903;88300.0;610950.0
7360;Marne;2001;6.86475;92460.0;634714.8
7361;Marne;2002;7.36644;94419.0;695531.7
7362;Marne;2003;6.60471;108376.0;715792.3
7363;Marne;2004;7.34877;106344.0;781497.6
7364;Marne;2005;7.23304;99458.0;719383.4
7365;Marne;2006;7.09399;98635.0;699716.0
7366;Marne;2007;6.38767;105603.0;674557.6
7367;Marne;2008;7.35105;117043.0;860389.3
7368;Marne;2009;7.868;116834.0;919249.6
7369;Marne;2010;7.4669;95334.0;711849.0
7370;Marne;2011;5.71049;103630.0;591778.2
7371;Marne;2012;7.4115;119310.0;884265.5
7372;Marne;2013;7.38439;99030.0;731276.2
7373;Marne;2014;7.6;104670.0;794838.9
7374;Marne;2015;8.4;107820.0;905229.8
7375;Marne;2016;5.79;105760.0;612350.4
7376;Marne;2017;6.89;106130.0;731235.7
7377;Marne;2018;7.32;102650.0;751398.0
7460;Mayenne;1982;3.82;15000.0;57300.0
7461;Mayenne;1983;3.97857;14000.0;55700.0
7462;Mayenne;1984;5.03333;12000.0;60400.0
7463;Mayenne;1985;5.05;12000.0;60600.0
7464;Mayenne;1986;5.07273;11000.0;55800.0
7465;Mayenne;1987;5.45455;11000.0;60000.0
7466;Mayenne;1988;5.41176;8500.0;46000.0
7467;Mayenne;1989;5.232;7500.0;39240.0
7468;Mayenne;1990;;7481.0;32264.5
7469;Mayenne;1991;6.31727;6567.0;41485.5
7470;Mayenne;1992;6.48483;6946.0;45043.6
7471;Mayenne;1993;4.90572;7425.0;36425.0
7472;Mayenne;1994;5.70931;6616.0;37772.8
7473;Mayenne;1995;5.36823;7589.0;40739.5
7474;Mayenne;1996;6.31684;7862.0;49663.0
7475;Mayenne;1997;6.15357;8616.0;53019.2
7476;Mayenne;1998;5.83978;8303.0;48487.7
7477;Mayenne;1999;5.64311;8015.0;45229.5
7478;Mayenne;2000;5.29757;7810.0;41374.0
7479;Mayenne;2001;4.60952;10500.0;48400.0
7480;Mayenne;2002;6.79714;7000.0;47580.0
7481;Mayenne;2003;5.34;7500.0;40050.0
7482;Mayenne;2004;6.36923;6500.0;41400.0
7483;Mayenne;2005;6.31429;7000.0;44200.0
7484;Mayenne;2006;5.61935;7750.0;43550.0
7485;Mayenne;2007;5.62642;7950.0;44730.0
7486;Mayenne;2008;6.39485;9429.0;60297.0
7487;Mayenne;2009;6.87384;11430.0;78568.0
7488;Mayenne;2010;6.14121;9893.0;60755.0
7489;Mayenne;2011;5.90058;8650.0;51040.0
7490;Mayenne;2012;7.04061;9319.0;65611.4
7491;Mayenne;2013;6.30264;11000.0;69329.0
7492;Mayenne;2014;7.2;14197.0;101989.1
7493;Mayenne;2015;7.5;16245.0;121090.8
7494;Mayenne;2016;5.76;19335.0;111369.6
7495;Mayenne;2017;6.93;16299.0;112952.07
7496;Mayenne;2018;6.05;14255.0;86242.75
7579;Meurthe_et_Moselle;1982;4.5;47000.0;211500.0
7580;Meurthe_et_Moselle;1983;3.45238;42000.0;145000.0
7581;Meurthe_et_Moselle;1984;5.34634;41000.0;219200.0
7582;Meurthe_et_Moselle;1985;4.9587;46000.0;228100.0
7583;Meurthe_et_Moselle;1986;4.42791;43000.0;190400.0
7584;Meurthe_et_Moselle;1987;4.32258;46500.0;201000.0
7585;Meurthe_et_Moselle;1988;5.29929;42000.0;222570.0
7586;Meurthe_et_Moselle;1989;5.215;40000.0;208600.0
7587;Meurthe_et_Moselle;1990;6.10642;35800.0;218610.0
7588;Meurthe_et_Moselle;1991;6.03789;35100.0;211930.0
7589;Meurthe_et_Moselle;1992;5.90513;35100.0;207270.0
7590;Meurthe_et_Moselle;1993;5.5866;29100.0;162570.0
7591;Meurthe_et_Moselle;1994;5.36294;28600.0;153380.0
7592;Meurthe_et_Moselle;1995;5.73177;27700.0;158770.0
7593;Meurthe_et_Moselle;1996;6.43686;31200.0;200830.0
7594;Meurthe_et_Moselle;1997;6.61194;33500.0;221500.0
7595;Meurthe_et_Moselle;1998;6.5827;35000.0;230394.5
7596;Meurthe_et_Moselle;1999;6.375;36000.0;229500.0
7597;Meurthe_et_Moselle;2000;6.68529;34000.0;227300.0
7598;Meurthe_et_Moselle;2001;5.40244;41000.0;221500.0
7599;Meurthe_et_Moselle;2002;6.2716;40500.0;254000.0
7600;Meurthe_et_Moselle;2003;5.29882;42500.0;225200.0
7601;Meurthe_et_Moselle;2004;7.1494;41500.0;296700.0
7602;Meurthe_et_Moselle;2005;6.41706;42200.0;270800.0
7603;Meurthe_et_Moselle;2006;6.32836;40900.0;258830.0
7604;Meurthe_et_Moselle;2007;4.90374;40100.0;196640.0
7605;Meurthe_et_Moselle;2008;6.32278;39500.0;249750.0
7606;Meurthe_et_Moselle;2009;6.55769;40300.0;264275.0
7607;Meurthe_et_Moselle;2010;6.43356;36800.0;236755.0
7608;Meurthe_et_Moselle;2011;5.38133;37500.0;201800.0
7609;Meurthe_et_Moselle;2012;6.22222;54000.0;336000.0
7610;Meurthe_et_Moselle;2013;5.48593;39100.0;214500.0
7611;Meurthe_et_Moselle;2014;5.8;46800.0;270180.0
7612;Meurthe_et_Moselle;2015;6.6;40410.0;268037.0
7613;Meurthe_et_Moselle;2016;5.18;39740.0;205853.2
7614;Meurthe_et_Moselle;2017;5.04;43900.0;221256.0
7615;Meurthe_et_Moselle;2018;6.3;38000.0;239400.0
7698;Meuse;1982;4.58111;68993.0;316064.5
7699;Meuse;1983;3.42696;57265.0;196245.0
7700;Meuse;1984;5.24197;54117.0;283679.9
7701;Meuse;1985;4.65909;66000.0;307500.0
7702;Meuse;1986;4.28508;57893.0;248076.0
7703;Meuse;1987;3.93455;60808.0;239252.0
7704;Meuse;1988;5.09895;58566.0;298625.0
7705;Meuse;1989;5.2011;54600.0;283980.0
7706;Meuse;1990;5.96667;51000.0;304300.0
7707;Meuse;1991;6.23333;51000.0;317900.0
7708;Meuse;1992;5.825;56000.0;326200.0
7709;Meuse;1993;5.75714;49000.0;282100.0
7710;Meuse;1994;5.45;46000.0;250700.0
7711;Meuse;1995;5.78;45000.0;260100.0
7712;Meuse;1996;6.63696;46000.0;305300.0
7713;Meuse;1997;6.48627;51000.0;330800.0
7714;Meuse;1998;6.33462;52000.0;329400.0
7715;Meuse;1999;6.61667;54000.0;357300.0
7716;Meuse;2000;6.35922;51500.0;327500.0
7717;Meuse;2001;5.36667;57000.0;305900.0
7718;Meuse;2002;6.28983;59000.0;371100.0
7719;Meuse;2003;5.54688;64000.0;355000.0
7720;Meuse;2004;6.65153;61900.0;411730.0
7721;Meuse;2005;6.16235;60950.0;375595.0
7722;Meuse;2006;6.15473;60200.0;370515.0
7723;Meuse;2007;5.20764;60200.0;313500.0
7724;Meuse;2008;6.33333;59400.0;376200.0
7725;Meuse;2009;6.68017;60500.0;404150.0
7726;Meuse;2010;6.39605;53100.0;339630.0
7727;Meuse;2011;5.28566;55660.0;294200.0
7728;Meuse;2012;6.45482;82450.0;532200.0
7729;Meuse;2013;5.9106;60400.0;357000.0
7730;Meuse;2014;6.6;66000.0;434000.0
7731;Meuse;2015;6.8;61970.0;420301.0
7732;Meuse;2016;5.38;61200.0;329256.0
7733;Meuse;2017;4.98;73400.0;365532.0
7734;Meuse;2018;6.17;61100.0;376987.0
7817;Morbihan;1982;2.93488;34156.0;100243.6
7818;Morbihan;1983;3.69431;31085.0;114837.5
7819;Morbihan;1984;4.76745;31068.0;148115.2
7820;Morbihan;1985;4.71568;31050.0;146422.0
7821;Morbihan;1986;5.03285;30062.0;151297.4
7822;Morbihan;1987;5.18648;29050.0;150667.2
7823;Morbihan;1988;5.09648;27068.0;137951.5
7824;Morbihan;1989;3.61818;22000.0;79600.0
7825;Morbihan;1990;;19341.0;91236.8
7826;Morbihan;1991;5.80435;17773.0;103160.7
7827;Morbihan;1992;6.37839;18091.0;115391.5
7828;Morbihan;1993;5.41255;18867.0;102118.5
7829;Morbihan;1994;5.68812;16088.0;91510.4
7830;Morbihan;1995;5.97124;14756.0;88111.6
7831;Morbihan;1996;6.14505;14560.0;89472.0
7832;Morbihan;1997;5.45381;14073.0;76751.5
7833;Morbihan;1998;6.15704;13966.0;85989.2
7834;Morbihan;1999;6.17037;13500.0;83300.0
7835;Morbihan;2000;5.96667;15000.0;89500.0
7836;Morbihan;2001;5.73648;15938.0;91428.0
7837;Morbihan;2002;6.5;14376.0;93444.0
7838;Morbihan;2003;6.1;12830.0;78263.0
7839;Morbihan;2004;6.50531;12673.0;82441.8
7840;Morbihan;2005;6.59327;13104.0;86398.2
7841;Morbihan;2006;6.1602;15074.0;92858.8
7842;Morbihan;2007;;15004.0;77520.8
7843;Morbihan;2008;6.5933;14934.0;98464.4
7844;Morbihan;2009;6.98959;15355.0;107325.2
7845;Morbihan;2010;6.56932;14650.0;96240.6
7846;Morbihan;2011;6.48398;13105.0;84972.5
7847;Morbihan;2012;6.9;12240.0;84456.0
7848;Morbihan;2013;7.15377;13540.0;96862.0
7849;Morbihan;2014;7.5;14898.0;111434.4
7850;Morbihan;2015;7.7;20350.0;156530.0
7851;Morbihan;2016;6.44;23915.0;154012.6
7852;Morbihan;2017;6.85;21600.0;147960.0
7853;Morbihan;2018;6.4;18189.0;116409.6
7936;Moselle;1982;4.47194;68609.0;306815.0
7937;Moselle;1983;3.05131;48164.0;146963.2
7938;Moselle;1984;5.18519;48276.0;250320.0
7939;Moselle;1985;4.73912;60070.0;284679.0
7940;Moselle;1986;4.07978;51569.0;210390.0
7941;Moselle;1987;4.01023;48658.0;195130.0
7942;Moselle;1988;4.97642;48565.0;241680.0
7943;Moselle;1989;5.2421;45478.0;238400.0
7944;Moselle;1990;6.23097;40578.0;252840.3
7945;Moselle;1991;6.12868;38649.0;236867.3
7946;Moselle;1992;5.82814;41032.0;239140.3
7947;Moselle;1993;5.51087;37285.0;205472.9
7948;Moselle;1994;5.07738;32808.0;166578.6
7949;Moselle;1995;5.4959;31359.0;172345.8
7950;Moselle;1996;6.20013;32435.0;201101.3
7951;Moselle;1997;6.2364;35546.0;221679.2
7952;Moselle;1998;6.35637;36025.0;228988.2
7953;Moselle;1999;6.15761;36800.0;226600.0
7954;Moselle;2000;6.51909;31960.0;208350.0
7955;Moselle;2001;5.43299;38800.0;210800.0
7956;Moselle;2002;6.52577;38800.0;253200.0
7957;Moselle;2003;5.53431;40800.0;225800.0
7958;Moselle;2004;7.25735;40800.0;296100.0
7959;Moselle;2005;6.46458;40800.0;263755.0
7960;Moselle;2006;6.3225;40000.0;252900.0
7961;Moselle;2007;4.88013;38750.0;189105.0
7962;Moselle;2008;6.40082;36450.0;233310.0
7963;Moselle;2009;6.66379;38250.0;254890.0
7964;Moselle;2010;6.65627;35260.0;234700.0
7965;Moselle;2011;5.37216;35200.0;189100.0
7966;Moselle;2012;6.5183;50550.0;329500.0
7967;Moselle;2013;5.4803;40600.0;222500.0
7968;Moselle;2014;5.6;47100.0;263820.0
7969;Moselle;2015;6.1;37310.0;228137.0
7970;Moselle;2016;5.13;37880.0;194324.4
7971;Moselle;2017;5.44;48230.0;262371.2
7972;Moselle;2018;6.21;38900.0;241569.0
8055;Nievre;1982;4.45294;34000.0;151400.0
8056;Nievre;1983;3.5367;28000.0;99027.6
8057;Nievre;1984;4.92112;30000.0;147633.7
8058;Nievre;1985;4.5625;32000.0;146000.0
8059;Nievre;1986;3.56719;32000.0;114150.0
8060;Nievre;1987;4.78167;24000.0;114760.0
8061;Nievre;1988;5.06909;22000.0;111520.0
8062;Nievre;1989;4.97273;22000.0;109400.0
8063;Nievre;1990;4.7619;19001.0;90480.8
8064;Nievre;1991;6.0925;18016.0;109762.4
8065;Nievre;1992;5.52396;19041.0;105181.8
8066;Nievre;1993;5.50489;19033.0;104774.5
8067;Nievre;1994;5.03722;17524.0;88272.2
8068;Nievre;1995;4.98946;19527.0;97429.1
8069;Nievre;1996;5.8414;21608.0;126220.9
8070;Nievre;1997;5.64758;26105.0;147430.1
8071;Nievre;1998;6.59841;24897.0;164280.7
8072;Nievre;1999;6.03448;23200.0;140000.0
8073;Nievre;2000;6.52975;24200.0;158020.0
8074;Nievre;2001;5.64351;26200.0;147860.0
8075;Nievre;2002;6.52222;27000.0;176100.0
8076;Nievre;2003;;30100.0;126760.0
8077;Nievre;2004;6.52247;26700.0;174150.0
8078;Nievre;2005;6.18065;27900.0;172440.0
8079;Nievre;2006;5.99823;28200.0;169150.0
8080;Nievre;2007;5.45376;27900.0;152160.0
8081;Nievre;2008;6.37263;28500.0;181620.0
8082;Nievre;2009;6.6268;30600.0;202780.0
8083;Nievre;2010;5.84882;25400.0;148560.0
8084;Nievre;2011;5.6434;26500.0;149550.0
8085;Nievre;2012;6.01828;27900.0;167910.0
8086;Nievre;2013;6.11828;27900.0;170700.0
8087;Nievre;2014;6.6;30200.0;199430.0
8088;Nievre;2015;6.7;32600.0;219960.0
8089;Nievre;2016;;31465.0;144424.35
8090;Nievre;2017;6.06;32400.0;196344.0
8091;Nievre;2018;5.98;29400.0;175812.0
8174;Nord;1982;6.17913;49600.0;306485.0
8175;Nord;1983;5.76796;54300.0;313200.0
8176;Nord;1984;7.01262;51500.0;361150.0
8177;Nord;1985;5.96634;50500.0;301300.0
8178;Nord;1986;6.27767;51500.0;323300.0
8179;Nord;1987;5.51064;47000.0;259000.0
8180;Nord;1988;6.60673;44600.0;294660.0
8181;Nord;1989;6.75;40000.0;270000.0
8182;Nord;1990;7.5;33000.0;247500.0
8183;Nord;1991;6.97727;33000.0;230250.0
8184;Nord;1992;6.225;30000.0;186750.0
8185;Nord;1993;6.55417;24000.0;157300.0
8186;Nord;1994;6.45;20000.0;129000.0
8187;Nord;1995;6.57458;17700.0;116370.0
8188;Nord;1996;;18500.0;152040.0
8189;Nord;1997;7.57379;20600.0;156020.0
8190;Nord;1998;7.37714;21000.0;154920.0
8191;Nord;1999;7.46316;19000.0;141800.0
8192;Nord;2000;7.159;20000.0;143180.0
8193;Nord;2001;7.02027;23553.0;165348.4
8194;Nord;2002;7.80514;20947.0;163494.2
8195;Nord;2003;7.63369;21924.0;167361.0
8196;Nord;2004;8.17935;19050.0;155816.7
8197;Nord;2005;7.76621;17032.0;132274.1
8198;Nord;2006;7.32978;20242.0;148369.4
8199;Nord;2007;6.61398;20382.0;134806.2
8200;Nord;2008;7.96536;21733.0;173111.1
8201;Nord;2009;8.16618;21300.0;173939.6
8202;Nord;2010;7.90755;17640.0;139489.2
8203;Nord;2011;7.80746;16360.0;127730.0
8204;Nord;2012;7.70284;15510.0;119471.0
8205;Nord;2013;8.13737;15322.0;124680.8
8206;Nord;2014;8.4;15059.0;127182.6
8207;Nord;2015;;16040.0;151324.0
8208;Nord;2016;;18200.0;107562.0
8209;Nord;2017;8.28;15090.0;124945.2
8210;Nord;2018;7.77;14000.0;108780.0
8293;Oise;1982;5.82857;35000.0;204000.0
8294;Oise;1983;5.99167;36000.0;215700.0
8295;Oise;1984;;33100.0;239000.0
8296;Oise;1985;6.81256;39000.0;265690.0
8297;Oise;1986;7.13588;43200.0;308270.0
8298;Oise;1987;6.65607;42800.0;284880.0
8299;Oise;1988;7.0365;41100.0;289200.0
8300;Oise;1989;6.80792;37900.0;258020.0
8301;Oise;1990;7.23886;36800.0;266390.0
8302;Oise;1991;7.56737;38000.0;287560.0
8303;Oise;1992;7.00515;38800.0;271800.0
8304;Oise;1993;6.50896;33500.0;218050.0
8305;Oise;1994;6.74138;29000.0;195500.0
8306;Oise;1995;6.72034;29500.0;198250.0
8307;Oise;1996;7.73134;33500.0;259000.0
8308;Oise;1997;7.37826;34500.0;254550.0
8309;Oise;1998;;31600.0;246800.0
8310;Oise;1999;;28150.0;223260.0
8311;Oise;2000;7.1631;31000.0;222056.0
8312;Oise;2001;6.84223;32965.0;225554.0
8313;Oise;2002;7.74984;31929.0;247444.8
8314;Oise;2003;6.80855;32396.0;220569.9
8315;Oise;2004;7.9289;28876.0;228954.9
8316;Oise;2005;7.57966;25117.0;190378.2
8317;Oise;2006;7.2042;30575.0;220268.4
8318;Oise;2007;6.6145;30205.0;199791.0
8319;Oise;2008;;33082.0;275017.4
8320;Oise;2009;;34130.0;283565.6
8321;Oise;2010;7.34904;27677.0;203399.3
8322;Oise;2011;6.03747;23849.0;143987.6
8323;Oise;2012;7.76622;24582.0;190909.3
8324;Oise;2013;7.73937;25496.0;197322.9
8325;Oise;2014;7.9;27135.0;214107.0
8326;Oise;2015;;29600.0;255500.0
8327;Oise;2016;5.78;33800.0;195364.0
8328;Oise;2017;7.7;33600.0;258720.0
8329;Oise;2018;7.29;33550.0;244579.5
8412;Orne;1982;5.02209;16912.0;84933.6
8413;Orne;1983;4.33248;15025.0;65095.5
8414;Orne;1984;5.55211;15620.0;86724.0
8415;Orne;1985;5.0;17300.0;86500.0
8416;Orne;1986;4.94796;15470.0;76545.0
8417;Orne;1987;5.16532;14590.0;75362.0
8418;Orne;1988;5.53462;15600.0;86340.0
8419;Orne;1989;5.50899;17800.0;98060.0
8420;Orne;1990;;17309.0;85596.1
8421;Orne;1991;6.45397;15632.0;100888.5
8422;Orne;1992;7.12286;16897.0;120354.9
8423;Orne;1993;5.98239;16225.0;97064.2
8424;Orne;1994;6.30052;15128.0;95314.2
8425;Orne;1995;6.29278;14496.0;91220.1
8426;Orne;1996;7.08807;19337.0;137062.0
8427;Orne;1997;6.87881;18658.0;128344.8
8428;Orne;1998;7.27435;17940.0;130501.8
8429;Orne;1999;6.86207;17400.0;119400.0
8430;Orne;2000;6.30202;17350.0;109340.0
8431;Orne;2001;5.52318;17357.0;95865.8
8432;Orne;2002;6.96434;15511.0;108023.9
8433;Orne;2003;5.71788;16118.0;92160.8
8434;Orne;2004;7.33798;14119.0;103604.9
8435;Orne;2005;6.8036;14725.0;100183.0
8436;Orne;2006;6.35933;16432.0;104496.5
8437;Orne;2007;5.98097;15084.0;90216.9
8438;Orne;2008;7.55204;16342.0;123415.4
8439;Orne;2009;7.21683;19157.0;138252.8
8440;Orne;2010;6.77798;17857.0;121034.4
8441;Orne;2011;6.72672;15830.0;106484.0
8442;Orne;2012;7.43235;17000.0;126350.0
8443;Orne;2013;6.45294;17000.0;109700.0
8444;Orne;2014;7.0;19500.0;136950.0
8445;Orne;2015;7.6;23000.0;174080.0
8446;Orne;2016;;26000.0;139880.0
8447;Orne;2017;6.86;23770.0;163062.2
8448;Orne;2018;6.36;23090.0;146852.4
8531;Paris;1982;;;
8532;Paris;1983;;;
8533;Paris;1984;;;
8534;Paris;1985;;;
8535;Paris;1986;;;
8536;Paris;1987;;;
8537;Paris;1988;;;
8538;Paris;1989;;;
8539;Paris;1990;;;
8540;Paris;1991;;;
8541;Paris;1992;;;
8542;Paris;1993;;;
8543;Paris;1994;;;
8544;Paris;1995;;;
8545;Paris;1996;;;
8546;Paris;1997;;;
8547;Paris;1998;;;
8548;Paris;1999;;;
8549;Paris;2000;;;
8550;Paris;2001;;;
8551;Paris;2002;;;
8552;Paris;2003;;;
8553;Paris;2004;;;
8554;Paris;2005;;;
8555;Paris;2006;;;
8556;Paris;2007;;;
8557;Paris;2008;;;
8558;Paris;2009;;;
8559;Paris;2010;;;
8560;Paris;2011;;;
8561;Paris;2012;;;
8562;Paris;2013;;;
8563;Paris;2014;;;
8564;Paris;2015;;;
8647;Pas_de_Calais;1982;6.04598;87000.0;526000.0
8648;Pas_de_Calais;1983;6.02903;93000.0;560700.0
8649;Pas_de_Calais;1984;;94000.0;674500.0
8650;Pas_de_Calais;1985;5.90606;99000.0;584700.0
8651;Pas_de_Calais;1986;7.06923;104000.0;735200.0
8652;Pas_de_Calais;1987;6.19118;102000.0;631500.0
8653;Pas_de_Calais;1988;;100000.0;722000.0
8654;Pas_de_Calais;1989;6.57826;92000.0;605200.0
8655;Pas_de_Calais;1990;7.52195;82000.0;616800.0
8656;Pas_de_Calais;1991;7.11;80000.0;568800.0
8657;Pas_de_Calais;1992;6.84463;70800.0;484600.0
8658;Pas_de_Calais;1993;6.84672;61000.0;417650.0
8659;Pas_de_Calais;1994;6.71553;51500.0;345850.0
8660;Pas_de_Calais;1995;7.12444;45000.0;320600.0
8661;Pas_de_Calais;1996;;49200.0;405230.0
8662;Pas_de_Calais;1997;7.60455;52800.0;401520.0
8663;Pas_de_Calais;1998;7.43103;52200.0;387900.0
8664;Pas_de_Calais;1999;;50000.0;405500.0
8665;Pas_de_Calais;2000;7.41407;52600.0;389980.0
8666;Pas_de_Calais;2001;7.29671;58313.0;425493.3
8667;Pas_de_Calais;2002;7.93726;53657.0;425889.7
8668;Pas_de_Calais;2003;7.76794;52495.0;407778.2
8669;Pas_de_Calais;2004;8.04736;50349.0;405176.7
8670;Pas_de_Calais;2005;7.76565;43793.0;340080.9
8671;Pas_de_Calais;2006;7.36677;46554.0;342952.8
8672;Pas_de_Calais;2007;6.74966;44400.0;299685.0
8673;Pas_de_Calais;2008;;47380.0;397929.8
8674;Pas_de_Calais;2009;;48494.0;411266.6
8675;Pas_de_Calais;2010;7.86996;40595.0;319481.0
8676;Pas_de_Calais;2011;8.00058;36170.0;289381.0
8677;Pas_de_Calais;2012;7.746;34260.0;265378.0
8678;Pas_de_Calais;2013;7.9024;34278.0;270878.3
8679;Pas_de_Calais;2014;;32972.0;279025.6
8680;Pas_de_Calais;2015;;35342.0;331085.1
8681;Pas_de_Calais;2016;;37950.0;242121.0
8682;Pas_de_Calais;2017;8.17;33300.0;272061.0
8683;Pas_de_Calais;2018;7.76;31620.0;245371.2
8766;Puy_de_Dome;1982;4.49565;23000.0;103400.0
8767;Puy_de_Dome;1983;4.35714;21000.0;91500.0
8768;Puy_de_Dome;1984;5.14;20000.0;102800.0
8769;Puy_de_Dome;1985;4.96667;18000.0;89400.0
8770;Puy_de_Dome;1986;;16000.0;56000.0
8771;Puy_de_Dome;1987;5.04286;14000.0;70600.0
8772;Puy_de_Dome;1988;4.58846;10400.0;47720.0
8773;Puy_de_Dome;1989;4.88;10000.0;48800.0
8774;Puy_de_Dome;1990;5.36465;9776.0;52444.8
8775;Puy_de_Dome;1991;5.67445;9464.0;53703.0
8776;Puy_de_Dome;1992;5.42892;9212.0;50011.2
8777;Puy_de_Dome;1993;5.50671;8629.0;47517.4
8778;Puy_de_Dome;1994;5.35983;8743.0;46861.0
8779;Puy_de_Dome;1995;5.6188;8523.0;47889.0
8780;Puy_de_Dome;1996;6.15562;7598.0;46770.4
8781;Puy_de_Dome;1997;4.55647;7663.0;34916.2
8782;Puy_de_Dome;1998;6.66019;7460.0;49685.0
8783;Puy_de_Dome;1999;5.52353;6800.0;37560.0
8784;Puy_de_Dome;2000;5.95938;6400.0;38140.0
8785;Puy_de_Dome;2001;5.46285;5903.0;32247.2
8786;Puy_de_Dome;2002;5.95066;5803.0;34531.7
8787;Puy_de_Dome;2003;;5809.0;22719.0
8788;Puy_de_Dome;2004;5.72218;5537.0;31683.7
8789;Puy_de_Dome;2005;5.17641;5235.0;27098.5
8790;Puy_de_Dome;2006;5.35987;6040.0;32373.6
8791;Puy_de_Dome;2007;5.37771;6138.0;33008.4
8792;Puy_de_Dome;2008;5.3421;6126.0;32725.7
8793;Puy_de_Dome;2009;5.70071;6327.0;36068.4
8794;Puy_de_Dome;2010;5.76933;5341.0;30814.0
8795;Puy_de_Dome;2011;4.88404;4700.0;22955.0
8796;Puy_de_Dome;2012;5.98723;4700.0;28140.0
8797;Puy_de_Dome;2013;6.14526;4750.0;29190.0
8798;Puy_de_Dome;2014;6.0;4720.0;28224.0
8799;Puy_de_Dome;2015;5.6;5330.0;29935.0
8800;Puy_de_Dome;2016;5.55;5900.0;32745.0
8801;Puy_de_Dome;2017;5.14;5600.0;28784.0
8802;Puy_de_Dome;2018;5.3;5280.0;27984.0
8885;Pyrenees_Atlantiques;1982;3.25;7000.0;22750.0
8886;Pyrenees_Atlantiques;1983;3.26154;6500.0;21200.0
8887;Pyrenees_Atlantiques;1984;3.70149;6700.0;24800.0
8888;Pyrenees_Atlantiques;1985;3.23077;6500.0;21000.0
8889;Pyrenees_Atlantiques;1986;3.77833;6000.0;22670.0
8890;Pyrenees_Atlantiques;1987;3.95385;6500.0;25700.0
8891;Pyrenees_Atlantiques;1988;3.97778;4500.0;17900.0
8892;Pyrenees_Atlantiques;1989;;4000.0;19900.0
8893;Pyrenees_Atlantiques;1990;4.5;4343.0;19543.5
8894;Pyrenees_Atlantiques;1991;5.47719;3814.0;20890.0
8895;Pyrenees_Atlantiques;1992;4.48635;2966.0;13306.5
8896;Pyrenees_Atlantiques;1993;4.09654;2165.0;8869.0
8897;Pyrenees_Atlantiques;1994;4.0;1753.0;7012.0
8898;Pyrenees_Atlantiques;1995;4.54387;1853.0;8419.8
8899;Pyrenees_Atlantiques;1996;4.94393;1632.0;8068.5
8900;Pyrenees_Atlantiques;1997;4.38367;1176.0;5155.2
8901;Pyrenees_Atlantiques;1998;5.08082;1152.0;5853.1
8902;Pyrenees_Atlantiques;1999;4.56667;900.0;4110.0
8903;Pyrenees_Atlantiques;2000;4.94444;900.0;4450.0
8904;Pyrenees_Atlantiques;2001;4.4513;770.0;3427.5
8905;Pyrenees_Atlantiques;2002;5.05564;789.0;3988.9
8906;Pyrenees_Atlantiques;2003;4.51341;686.0;3096.2
8907;Pyrenees_Atlantiques;2004;4.92;925.0;4551.0
8908;Pyrenees_Atlantiques;2005;4.9539;1063.0;5266.0
8909;Pyrenees_Atlantiques;2006;4.77425;1732.0;8269.0
8910;Pyrenees_Atlantiques;2007;4.42801;1528.0;6766.0
8911;Pyrenees_Atlantiques;2008;4.74921;756.0;3590.4
8912;Pyrenees_Atlantiques;2009;4.24274;847.0;3593.6
8913;Pyrenees_Atlantiques;2010;5.29357;746.0;3949.0
8914;Pyrenees_Atlantiques;2011;4.97097;775.0;3852.5
8915;Pyrenees_Atlantiques;2012;6.2;895.0;5549.0
8916;Pyrenees_Atlantiques;2013;5.2;850.0;4420.0
8917;Pyrenees_Atlantiques;2014;5.7;1075.0;6127.5
8918;Pyrenees_Atlantiques;2015;6.1;2480.0;15086.9
8919;Pyrenees_Atlantiques;2016;4.4;2110.0;9284.0
8920;Pyrenees_Atlantiques;2017;5.6;1562.0;8747.2
8921;Pyrenees_Atlantiques;2018;4.5;1673.0;7528.5
9004;Pyrenees_Orientales;1982;1.2;180.0;216.0
9005;Pyrenees_Orientales;1983;1.24;150.0;186.0
9006;Pyrenees_Orientales;1984;1.42105;190.0;270.0
9007;Pyrenees_Orientales;1985;2.5;160.0;400.0
9008;Pyrenees_Orientales;1986;2.375;120.0;285.0
9009;Pyrenees_Orientales;1987;2.2;100.0;220.0
9010;Pyrenees_Orientales;1988;2.75;60.0;165.0
